zip_path,rel_gwy,basename,size,sha256,parse_ok,entry_count,declared_size,directory_offset,class,member_ext_counts,ext_members,reg_primary_guess,reg_ext_names,start_sha256,start_len,mrc_loader_sha256,cfunction_sha256,has_reg_ext,has_cfunction_ext,has_mrc_loader_ext,has_gamelist_ext,has_gbrwcore_ext,has_gbrwshell_ext,asset_count
冒泡游戏320480/网游/gwy/ajss.mrp,ajss.mrp,ajss.mrp,377064,b3080a3dd3d18404ebd58fa29a6196b5dec9544008c7ebfeebc6e350d6fdcbc2,True,34,377064,240,native_ext_package,"{"".mr"": 1, "".cfg"": 1, "".bin"": 30, "".ext"": 2}",reg.ext|ajss.ext,ajss.ext,ajss.ext,e318e580d789041a524a656038fcf38c6be35f9abba48902c8d4580ea8563ed7,3435,,,True,False,False,False,False,False,30
冒泡游戏320480/网游/gwy/assg.mrp,assg.mrp,assg.mrp,244412,d5b5fd0a074e7e7d5561cc366c22a677c2b6307a6bfec1b9cf354f592b4f0c60,True,13,244412,240,native_ext_package,"{"".mr"": 1, "".bmp"": 10, "".ext"": 2}",reg.ext|assg.ext,assg.ext,assg.ext,e318e580d789041a524a656038fcf38c6be35f9abba48902c8d4580ea8563ed7,3435,,,True,False,False,False,False,False,10
冒泡游戏320480/网游/gwy/bbjq.mrp,bbjq.mrp,bbjq.mrp,342790,b5a739b81505e7b1d15dc9a9bb34087e7e90056d5899405329458d2dadc1fc72,True,43,342790,240,native_ext_package,"{"".mr"": 1, "".bin"": 40, "".ext"": 2}",tlol.ext|reg.ext,tlol.ext,tlol.ext,e318e580d789041a524a656038fcf38c6be35f9abba48902c8d4580ea8563ed7,3435,,,True,False,False,False,False,False,40
冒泡游戏320480/网游/gwy/caccharge.mrp,caccharge.mrp,caccharge.mrp,113627,5c21c675393bba51c627e61fb16a3f2b4fc11b1d53b9e1bccb6b415a3987117c,True,41,113627,240,native_ext_package,"{"".mr"": 1, "".ext"": 2, "".bmp"": 38}",caccharge.ext|reg.ext,caccharge.ext,caccharge.ext,7fc8d5412ac5d932196ebd2b1f22b042965442057f604371f3025d072e94c5fb,2240,,,True,False,False,False,False,False,38
冒泡游戏320480/网游/gwy/cacddz.mrp,cacddz.mrp,cacddz.mrp,89044,ce92678a145007f268908cc2cfa2b04dddeeda661796b2f9ff489182e946c44a,True,58,89044,240,native_ext_package,"{"".mr"": 1, "".ext"": 2, "".bmp"": 55}",cacddz.ext|reg.ext,cacddz.ext,cacddz.ext,7fc8d5412ac5d932196ebd2b1f22b042965442057f604371f3025d072e94c5fb,2240,,,True,False,False,False,False,False,55
冒泡游戏320480/网游/gwy/cacddzani.mrp,cacddzani.mrp,cacddzani.mrp,52301,e12407157ab05865994a7bad82e47b6c78a1150781372d675708b38d66029759,True,26,52301,240,native_ext_package,"{"".mr"": 1, "".dat"": 19, "".amr"": 4, "".ext"": 2}",reg.ext|cacddzani.ext,cacddzani.ext,cacddzani.ext,7fc8d5412ac5d932196ebd2b1f22b042965442057f604371f3025d072e94c5fb,2240,,,True,False,False,False,False,False,0
冒泡游戏320480/网游/gwy/caclobby.mrp,caclobby.mrp,caclobby.mrp,75312,91d4ffa959dbbf2b88dd0614dd35cc793cf0871bda2ccc00678ebf949228169d,True,37,75312,240,native_ext_package,"{"".mr"": 1, "".bmp"": 34, "".ext"": 2}",caclobby.ext|reg.ext,caclobby.ext,caclobby.ext,7fc8d5412ac5d932196ebd2b1f22b042965442057f604371f3025d072e94c5fb,2240,,,True,False,False,False,False,False,34
冒泡游戏320480/网游/gwy/caclottery.mrp,caclottery.mrp,caclottery.mrp,155848,95565d5503b167966d8fd3ae8d47a99491b7cb560cfdd9cc8810ff736fcd6e92,True,44,155848,240,native_ext_package,"{"".mr"": 1, "".ext"": 2, "".bmp"": 41}",caclottery.ext|reg.ext,caclottery.ext,caclottery.ext,7fc8d5412ac5d932196ebd2b1f22b042965442057f604371f3025d072e94c5fb,2240,,,True,False,False,False,False,False,41
冒泡游戏320480/网游/gwy/cacpublic.mrp,cacpublic.mrp,cacpublic.mrp,49933,bd9e98042305e114edec5f42bdcaad155d2e4fe7d1c4321566f810e80489cfbe,True,23,49933,240,native_ext_package,"{"".mr"": 1, "".amr"": 9, "".ext"": 2, "".bmp"": 11}",cacpublic.ext|reg.ext,cacpublic.ext,cacpublic.ext,7fc8d5412ac5d932196ebd2b1f22b042965442057f604371f3025d072e94c5fb,2240,,,True,False,False,False,False,False,11
冒泡游戏320480/网游/gwy/cardcharge.mrp,cardcharge.mrp,cardcharge.mrp,7241,57805f07edbe10ee6e4ce86cb6787de2eb1ce3928523e00816b8b5f64f61e773,True,3,7241,240,native_ext_package,"{"".mr"": 1, "".ext"": 2}",reg.ext|cardcharge.ext,cardcharge.ext,cardcharge.ext,aa518953e32491eb345816181d5f9b9d65b5da907a2625f67e016ea141ed8b8f,4631,,,True,False,False,False,False,False,0
冒泡游戏320480/网游/gwy/directpay.mrp,directpay.mrp,directpay.mrp,24982,771a8aabf4ae6b883c3e82c40a6f94b49d8a90b9bbb450a27794e84eb6e2c590,True,11,24982,240,native_ext_package,"{"".mr"": 1, "".bmp"": 8, "".ext"": 2}",reg.ext|directpay.ext,directpay.ext,directpay.ext,ff67eea7e6eed10e3871bd465953e7137001e2495b1eb13309c56db8659bfc7c,2490,,,True,False,False,False,False,False,8
冒泡游戏320480/网游/gwy/dload.mrp,dload.mrp,dload.mrp,10797,d7847c6eac6e486db427f534ed4a4f11850a2eaa2a03fc235fed1be3c8b82fdf,True,3,10797,240,native_ext_package,"{"".mr"": 1, "".ext"": 2}",reg.ext|download.ext,download.ext,download.ext,7fc8d5412ac5d932196ebd2b1f22b042965442057f604371f3025d072e94c5fb,2240,,,True,False,False,False,False,False,0
冒泡游戏320480/网游/gwy/embfrd.mrp,embfrd.mrp,embfrd.mrp,8572,05316ff52a966657efc25265bb1f11606a4eed9a98c7281f65144b7caf732b5b,True,3,8572,240,native_ext_package,"{"".mr"": 1, "".ext"": 2}",reg.ext|embfrd.ext,embfrd.ext,embfrd.ext,7fc8d5412ac5d932196ebd2b1f22b042965442057f604371f3025d072e94c5fb,2240,,,True,False,False,False,False,False,0
冒泡游戏320480/网游/gwy/font.mrp,font.mrp,font.mrp,116098,0772f152c32910869bda88cfc486ef0903d958073ae3aab270580acb14e7580c,True,27,116098,240,native_ext_package,"{"".mr"": 1, "".ext"": 2, "".uc2"": 24}",reg.ext|font.ext,font.ext,font.ext,343197ddca55c015ec3ba917820b0f3dc5aff4da3e076a09485b3483744fbab6,4536,,,True,False,False,False,False,False,0
冒泡游戏320480/网游/gwy/gamelist.mrp,gamelist.mrp,gamelist.mrp,72620,4b24babfc82be19015fdf5eb9e2468c7ea030130f61f617a8644ab1e7bf7d956,True,26,72620,240,gwy_shell_core,"{"".mr"": 1, "".bmp"": 20, "".mid"": 1, "".gif"": 1, "".bin"": 1, "".ext"": 2}",gamelist.ext|reg.ext,gamelist.ext,gamelist.ext,ff67eea7e6eed10e3871bd465953e7137001e2495b1eb13309c56db8659bfc7c,2490,,,True,False,False,True,False,False,23
冒泡游戏320480/网游/gwy/gbrwcore.mrp,gbrwcore.mrp,gbrwcore.mrp,100292,dc7c2134d214e0667174d1806227ea88b41357269e92845d15afdb7f10267b44,True,3,100292,240,gwy_shell_core,"{"".mr"": 1, "".ext"": 2}",reg.ext|gbrwcore.ext,gbrwcore.ext,gbrwcore.ext,ff67eea7e6eed10e3871bd465953e7137001e2495b1eb13309c56db8659bfc7c,2490,,,True,False,False,False,True,False,0
冒泡游戏320480/网游/gwy/gbrwshell.mrp,gbrwshell.mrp,gbrwshell.mrp,33152,3cc99e87680b7ebb94dc6f4c3d765d4480a0595650ee97e3c5463400d1819916,True,9,33152,240,gwy_shell_core,"{"".mr"": 1, "".bmp"": 6, "".ext"": 2}",reg.ext|gbrwshell.ext,gbrwshell.ext,gbrwshell.ext,7fc8d5412ac5d932196ebd2b1f22b042965442057f604371f3025d072e94c5fb,2240,,,True,False,False,False,False,True,6
冒泡游戏320480/网游/gwy/gkdxy.mrp,gkdxy.mrp,gkdxy.mrp,299820,2736ddce10710c615d603b013adae8090a2e938c0f016c74b6e6442def3b6c38,True,9,299820,240,native_ext_package,"{"".mr"": 1, "".fs"": 4, "".mid"": 1, ""(none)"": 1, "".ext"": 2}",reg.ext|gkdxy.ext,gkdxy.ext,gkdxy.ext,e318e580d789041a524a656038fcf38c6be35f9abba48902c8d4580ea8563ed7,3435,,,True,False,False,False,False,False,1
冒泡游戏320480/网游/gwy/gui.mrp,gui.mrp,gui.mrp,32052,508a4867815dc7e00aa3dfc95fe41e691ae348e21a8cc02d18a7000d30dbc207,True,18,32052,240,native_ext_package,"{"".mr"": 1, "".bmp"": 15, "".ext"": 2}",gui.ext|reg.ext,gui.ext,gui.ext,7fc8d5412ac5d932196ebd2b1f22b042965442057f604371f3025d072e94c5fb,2240,,,True,False,False,False,False,False,15
冒泡游戏320480/网游/gwy/hotchat.mrp,hotchat.mrp,hotchat.mrp,30766,8b221c5bf0e8613457fbb16ae09e7a79e2753aeb912e360c36da1ce178663b4b,True,17,30766,240,native_ext_package,"{"".mr"": 1, "".bmp"": 14, "".ext"": 2}",reg.ext|hotchat.ext,hotchat.ext,hotchat.ext,7fc8d5412ac5d932196ebd2b1f22b042965442057f604371f3025d072e94c5fb,2240,,,True,False,False,False,False,False,14
冒泡游戏320480/网游/gwy/jjfb.mrp,jjfb.mrp,jjfb.mrp,414602,52c13182f87f5ba14bed64589e7f47cb2860a56b32c91fdb25ab13467d5fc036,True,50,414602,240,mrc_loader_game,"{"".mr"": 1, "".ext"": 21, "".bmp"": 27, "".ani"": 1}",mrc_loader.ext|bigworldmapmodule.ext|mainmenumodule.ext|mailmodule.ext|moduletest.ext|chatmodule.ext|gezimodule.ext|taobaomodule.ext|gameattackmodule.ext|monsterstatemodule.ext|itembagshopmodule.ext|viewmanmodule.ext|betmodule.ext|monstermodule.ext|leitaimodule.ext|reg.ext|lianmengmodule.ext|othermodule.ext|robotol.ext|shopmodule.ext|itemhechengmodule.ext,robotol.ext,robotol.ext|moduletest.ext|mainmenumodule.ext|bigworldmapmodule.ext|gameattackmodule.ext|taobaomodule.ext|gezimodule.ext|mailmodule.ext|chatmodule.ext|monsterstatemodule.ext|viewmanmodule.ext|itembagshopmodule.ext|leitaimodule.ext|monstermodule.ext|lianmengmodule.ext|othermodule.ext|itemhechengmodule.ext|shopmodule.ext|betmodule.ext,c8d664aa7034d044ded428158f9cca1d49a3781242421eb1b1de7f201949ff05,3787,d36151ee3c119717305afe4b1f0ba47f0f0154f8ba6f2c5081d6402c8eddd938,,True,False,True,False,False,False,54
冒泡游戏320480/网游/gwy/jjfbol/attack.mrp,jjfbol/attack.mrp,attack.mrp,9105,d65f6d406c361b69e85fb1f6c841bc5bebe34ef1ae196bb60d140220f5ecb0d6,True,13,9105,240,resource_or_script_package,"{"".mr"": 1, "".ani"": 5, "".bmp"": 7}",,,,e318e580d789041a524a656038fcf38c6be35f9abba48902c8d4580ea8563ed7,3435,,,False,False,False,False,False,False,12
冒泡游戏320480/网游/gwy/jjfbol/bigWorldMap.mrp,jjfbol/bigWorldMap.mrp,bigWorldMap.mrp,2644,2bf19e4adb556b29d43e1482bac1559ab748e1244906026a6b723ad583ae3a3a,True,2,2644,240,resource_or_script_package,"{"".mr"": 1, "".txt"": 1}",,,,e318e580d789041a524a656038fcf38c6be35f9abba48902c8d4580ea8563ed7,3435,,,False,False,False,False,False,False,1
冒泡游戏320480/网游/gwy/jjfbol/bmm1.mrp,jjfbol/bmm1.mrp,bmm1.mrp,26443,1559eeba17cd8dfeb9d7a1db27fe16997c19f7a12fac68c7a3f81f99bd5286ec,True,2,26443,240,resource_or_script_package,"{"".mr"": 1, "".bmp"": 1}",,,,e318e580d789041a524a656038fcf38c6be35f9abba48902c8d4580ea8563ed7,3435,,,False,False,False,False,False,False,1
冒泡游戏320480/网游/gwy/jjfbol/bmm2.mrp,jjfbol/bmm2.mrp,bmm2.mrp,25469,4060a3421b86a6843011e67113329842e3b9ebab35fc4ab0145ae387dd28b064,True,2,25469,240,resource_or_script_package,"{"".mr"": 1, "".bmp"": 1}",,,,e318e580d789041a524a656038fcf38c6be35f9abba48902c8d4580ea8563ed7,3435,,,False,False,False,False,False,False,1
冒泡游戏320480/网游/gwy/jjfbol/bmm3.mrp,jjfbol/bmm3.mrp,bmm3.mrp,28335,1cd6699f1c48928f899f37326c68d708a89944dd9ce8b7d0892b684a4770a795,True,2,28335,240,resource_or_script_package,"{"".mr"": 1, "".bmp"": 1}",,,,e318e580d789041a524a656038fcf38c6be35f9abba48902c8d4580ea8563ed7,3435,,,False,False,False,False,False,False,1
冒泡游戏320480/网游/gwy/jjfbol/bmm4.mrp,jjfbol/bmm4.mrp,bmm4.mrp,25451,953640faa44c30ea5ead6c13a0da921d5afac39031cca8f59265a017c9d22c91,True,2,25451,240,resource_or_script_package,"{"".mr"": 1, "".bmp"": 1}",,,,e318e580d789041a524a656038fcf38c6be35f9abba48902c8d4580ea8563ed7,3435,,,False,False,False,False,False,False,1
冒泡游戏320480/网游/gwy/jjfbol/bmm5.mrp,jjfbol/bmm5.mrp,bmm5.mrp,26837,ffcf7d86ec5c52347854b7ea8a138c65f0439bb59f7602dfaaac4b45d21c5f23,True,2,26837,240,resource_or_script_package,"{"".mr"": 1, "".bmp"": 1}",,,,e318e580d789041a524a656038fcf38c6be35f9abba48902c8d4580ea8563ed7,3435,,,False,False,False,False,False,False,1
冒泡游戏320480/网游/gwy/jjfbol/bmm6.mrp,jjfbol/bmm6.mrp,bmm6.mrp,26619,4aabdd62436b4ad28954b4c0777217131ed59b4a46b578a0155a10fd2702af03,True,2,26619,240,resource_or_script_package,"{"".mr"": 1, "".bmp"": 1}",,,,e318e580d789041a524a656038fcf38c6be35f9abba48902c8d4580ea8563ed7,3435,,,False,False,False,False,False,False,1
冒泡游戏320480/网游/gwy/jjfbol/bmm7.mrp,jjfbol/bmm7.mrp,bmm7.mrp,22246,4e9a483d9bacb8d6c010525348e8d41493125b861c868d712aba0455c70d3c95,True,2,22246,240,resource_or_script_package,"{"".mr"": 1, "".bmp"": 1}",,,,e318e580d789041a524a656038fcf38c6be35f9abba48902c8d4580ea8563ed7,3435,,,False,False,False,False,False,False,1
冒泡游戏320480/网游/gwy/jjfbol/bmm8.mrp,jjfbol/bmm8.mrp,bmm8.mrp,25525,8ee29d7b6bcbf182296d06bf1a9f782e3bfe736a4c8fda6aceb36910ff455313,True,2,25525,240,resource_or_script_package,"{"".mr"": 1, "".bmp"": 1}",,,,e318e580d789041a524a656038fcf38c6be35f9abba48902c8d4580ea8563ed7,3435,,,False,False,False,False,False,False,1
冒泡游戏320480/网游/gwy/jjfbol/cannon1.mrp,jjfbol/cannon1.mrp,cannon1.mrp,3506,3d974c1c9334c8c88c48c0a35f5c2d2c2229b507a31230e4c0c621b46815eabe,True,5,3506,240,resource_or_script_package,"{"".mr"": 1, "".bmp"": 4}",,,,e318e580d789041a524a656038fcf38c6be35f9abba48902c8d4580ea8563ed7,3435,,,False,False,False,False,False,False,4
冒泡游戏320480/网游/gwy/jjfbol/chi.mrp,jjfbol/chi.mrp,chi.mrp,3937,0e6b65d247e127110ebc81ac2acbf61b7c21efa962346fdc222637c0a139b592,True,2,3937,240,resource_or_script_package,"{"".mr"": 1, "".bmp"": 1}",,,,e318e580d789041a524a656038fcf38c6be35f9abba48902c8d4580ea8563ed7,3435,,,False,False,False,False,False,False,1
冒泡游戏320480/网游/gwy/jjfbol/default.mrp,jjfbol/default.mrp,default.mrp,17480,d356c994b3ed36568fe287bdbac42cc6bb533b08344fc873b2e4713afdd1cb8b,True,39,17480,240,resource_or_script_package,"{"".mr"": 1, "".bmp"": 33, "".ani"": 4, ""(none)"": 1}",,,,e318e580d789041a524a656038fcf38c6be35f9abba48902c8d4580ea8563ed7,3435,,,False,False,False,False,False,False,70
冒泡游戏320480/网游/gwy/jjfbol/default2.mrp,jjfbol/default2.mrp,default2.mrp,19640,8abf618178767e07077fcc29a270edae6d17efdf604a52bb83a11cba89939ebb,True,52,19640,240,resource_or_script_package,"{"".mr"": 1, "".ani"": 12, "".bmp"": 39}",,,,e318e580d789041a524a656038fcf38c6be35f9abba48902c8d4580ea8563ed7,3435,,,False,False,False,False,False,False,90
冒泡游戏320480/网游/gwy/jjfbol/default3.mrp,jjfbol/default3.mrp,default3.mrp,13415,775ad23b8abe4bb6dd5d0078f3298b4fa182ce33385f04e02f72959586bc4c13,True,25,13415,240,resource_or_script_package,"{"".mr"": 1, "".bmp"": 23, "".ani"": 1}",,,,e318e580d789041a524a656038fcf38c6be35f9abba48902c8d4580ea8563ed7,3435,,,False,False,False,False,False,False,47
冒泡游戏320480/网游/gwy/jjfbol/devil1.mrp,jjfbol/devil1.mrp,devil1.mrp,36608,57a09a23ee4a71774425c2acc4e588357af26385454f6a0fafef0d271c0fb682,True,63,36608,240,resource_or_script_package,"{"".mr"": 1, "".bmp"": 31, "".ani"": 31}",,,,e318e580d789041a524a656038fcf38c6be35f9abba48902c8d4580ea8563ed7,3435,,,False,False,False,False,False,False,62
冒泡游戏320480/网游/gwy/jjfbol/devil2.mrp,jjfbol/devil2.mrp,devil2.mrp,3855,0f3cc3916aa273a7e904503f2413a345c3f8c6f9433af41433713582da224a34,True,3,3855,240,resource_or_script_package,"{"".mr"": 1, "".bmp"": 1, "".ani"": 1}",,,,e318e580d789041a524a656038fcf38c6be35f9abba48902c8d4580ea8563ed7,3435,,,False,False,False,False,False,False,2
冒泡游戏320480/网游/gwy/jjfbol/devil4.mrp,jjfbol/devil4.mrp,devil4.mrp,3502,5fbbdae6723e034254a265d75f635dcd6faf72ee2807b9402519867642257756,True,3,3502,240,resource_or_script_package,"{"".mr"": 1, "".bmp"": 1, "".ani"": 1}",,,,e318e580d789041a524a656038fcf38c6be35f9abba48902c8d4580ea8563ed7,3435,,,False,False,False,False,False,False,2
冒泡游戏320480/网游/gwy/jjfbol/dong1.mrp,jjfbol/dong1.mrp,dong1.mrp,16571,aa1d2397dc260f8fbef09fa6a7d7c79c23fd2836437e611dff197d6c7153b9b4,True,34,16571,240,resource_or_script_package,"{"".mr"": 1, "".bmp"": 33}",,,,e318e580d789041a524a656038fcf38c6be35f9abba48902c8d4580ea8563ed7,3435,,,False,False,False,False,False,False,33
冒泡游戏320480/网游/gwy/jjfbol/dongimage.mrp,jjfbol/dongimage.mrp,dongimage.mrp,2179,956c95005d3756d45317075a260098ba8661a8ce3580bcd6e621b949d8d858c8,True,2,2179,240,resource_or_script_package,"{"".mr"": 1, "".txt"": 1}",,,,e318e580d789041a524a656038fcf38c6be35f9abba48902c8d4580ea8563ed7,3435,,,False,False,False,False,False,False,1
冒泡游戏320480/网游/gwy/jjfbol/downimage1.mrp,jjfbol/downimage1.mrp,downimage1.mrp,26668,f0531e35bf5a41e011583877b3cbfed337a3120a15749e39ff0ecb026a5339d0,True,2,26668,240,resource_or_script_package,"{"".mr"": 1, "".bmp"": 1}",,,,e318e580d789041a524a656038fcf38c6be35f9abba48902c8d4580ea8563ed7,3435,,,False,False,False,False,False,False,1
冒泡游戏320480/网游/gwy/jjfbol/downimage2.mrp,jjfbol/downimage2.mrp,downimage2.mrp,23656,dd54c66757ff59b7023baed7f7453fcaa7d8821e6ea44ca4676c038a84d5d3f8,True,2,23656,240,resource_or_script_package,"{"".mr"": 1, "".bmp"": 1}",,,,e318e580d789041a524a656038fcf38c6be35f9abba48902c8d4580ea8563ed7,3435,,,False,False,False,False,False,False,1
冒泡游戏320480/网游/gwy/jjfbol/downimage3.mrp,jjfbol/downimage3.mrp,downimage3.mrp,24117,3b8f2411bd9147d6caab7b070c8b1309a7ea354f06ed300ff4efba8287ad823c,True,2,24117,240,resource_or_script_package,"{"".mr"": 1, "".bmp"": 1}",,,,e318e580d789041a524a656038fcf38c6be35f9abba48902c8d4580ea8563ed7,3435,,,False,False,False,False,False,False,1
冒泡游戏320480/网游/gwy/jjfbol/gun1.mrp,jjfbol/gun1.mrp,gun1.mrp,10231,116e5035b93ef95a426b691d7b6d78a36c059b5811c8bb3b0814c5d725ea1ede,True,23,10231,240,resource_or_script_package,"{"".mr"": 1, "".bmp"": 22}",,,,e318e580d789041a524a656038fcf38c6be35f9abba48902c8d4580ea8563ed7,3435,,,False,False,False,False,False,False,22
冒泡游戏320480/网游/gwy/jjfbol/gun2.mrp,jjfbol/gun2.mrp,gun2.mrp,3982,5f7580844657c481b66f6abc8e26eb422743ba09b4eba0a82615a958d5887667,True,5,3982,240,resource_or_script_package,"{"".mr"": 1, "".bmp"": 4}",,,,e318e580d789041a524a656038fcf38c6be35f9abba48902c8d4580ea8563ed7,3435,,,False,False,False,False,False,False,4
